"","PdDistrict","X","Y","District"
"709964","CENTRAL",-122.418911060683,37.8068622388817,"North Beach"
"709981","TARAVAL",-122.465919466867,37.758445070875,"Inner Sunset"
"710001","INGLESIDE",-122.416457891845,37.7390560776188,"Bernal Heights"
"710006","NORTHERN",-122.428427922563,37.7704504845056,"Western Addition"
"710032","SOUTHERN",-122.409924033753,37.7775530954996,"South of Market"
"710042","RICHMOND",-122.477766056666,37.7728606760001,"Golden Gate Park"
"710043","MISSION",-122.410246127864,37.7630304437771,"Mission"
"710063","INGLESIDE",-122.412960829405,37.7140636088936,"Visitacion Valley"
"710158","TARAVAL",-122.478025850103,37.7201118398951,"Lakeshore"
"710213","TARAVAL",-122.477049840262,37.7200815262719,"Lakeshore"
"710289","CENTRAL",-122.403269813896,37.7879375314175,"Financial District"
"710313","TARAVAL",-122.47454458107,37.7211948669848,"Lakeshore"
"710397","RICHMOND",-122.456497129056,37.7796928762816,"Inner Richmond"
"710401","CENTRAL",-122.402920103827,37.7964908626995,"Financial District"
"710404","INGLESIDE",-122.405311568526,37.7172806382067,"Visitacion Valley"
"710406","BAYVIEW",-122.401481437761,37.7635622268057,"Potrero Hill"
"710439","INGLESIDE",-122.431868351602,37.7114036279768,"Crocker Amazon"
"710477","INGLESIDE",-122.442564417819,37.7121149744087,"Crocker Amazon"
"710508","INGLESIDE",-122.434974201728,37.7281722254188,"Outer Mission"
"710573","TARAVAL",-122.45905376889,37.7157590448332,"Ocean View"
"710605","INGLESIDE",-122.43886208722,37.7193098191144,"Excelsior"
"710611","TARAVAL",-122.468309607916,37.7374171501198,"West of Twin Peaks"
"710621","RICHMOND",-122.462441388699,37.7852637587532,"Inner Richmond"
"710653","BAYVIEW",-122.400431789078,37.7673012171979,"South of Market"
"710682","BAYVIEW",-122.4018434894,37.7674322753647,"South of Market"
"710779","NORTHERN",-122.43239502696,37.7984370549575,"Marina"
"710814","PARK",-122.446746271767,37.7690753300292,"Haight Ashbury"
"710846","CENTRAL",-122.407873255524,37.7902742539829,"Downtown/Civic Center"
"710896","TARAVAL",-122.480626908189,37.7521857258205,"Outer Sunset"
"710909","BAYVIEW",-122.389018643225,37.7423587131211,"Bayview"
"710941","BAYVIEW",-122.370355487419,37.7285702969719,"Bayview"
"711028","MISSION",-122.432099549424,37.7538236284397,"Noe Valley"
"711108","NORTHERN",-122.447017273022,37.796575851134,"Presidio"
"711125","BAYVIEW",-122.39857629182,37.7411420470013,"Bayview"
"711146","TARAVAL",-122.465532709767,37.7528504839144,"West of Twin Peaks"
"711152","TARAVAL",-122.496851819869,37.7383775639202,"Parkside"
"711156","CENTRAL",-122.413747886305,37.7979555343556,"Russian Hill"
"711158","NORTHERN",-122.438780888857,37.7966703531901,"Marina"
"711197","NORTHERN",-122.420690670541,37.7989688877351,"Russian Hill"
"711231","TARAVAL",-122.480889002245,37.7559171909174,"Outer Sunset"
"711255","CENTRAL",-122.418637558457,37.7986563188287,"Russian Hill"
"711280","BAYVIEW",-122.395685389599,37.7570410318628,"Potrero Hill"
"711296","TARAVAL",-122.488909374555,37.763042342487,"Outer Sunset"
"711309","TARAVAL",-122.485736249645,37.7081535997805,"Lakeshore"
"711447","INGLESIDE",-122.45336585334,37.7445921756686,"West of Twin Peaks"
"711459","TARAVAL",-122.488142783191,37.75185314694,"Outer Sunset"
"711468","PARK",-122.45644962603,37.7514825614397,"Twin Peaks"
"711549","INGLESIDE",-122.42168153158,37.7428222005165,"Bernal Heights"
"711561","MISSION",-122.436600684258,37.7543568221769,"Noe Valley"
"711578","PARK",-122.437636410245,37.7826606461157,"Western Addition"
"711581","INGLESIDE",-122.432741853476,37.7195329558761,"Excelsior"
"711594","RICHMOND",-122.471240407023,37.7731622663358,"Golden Gate Park"
"711607","PARK",-122.450410661645,37.7705173294362,"Haight Ashbury"
"711642","TARAVAL",-122.469617182656,37.7364177492425,"West of Twin Peaks"
"711692","BAYVIEW",-122.385835676542,37.7396105936758,"Bayview"
"711759","INGLESIDE",-122.411358467725,37.7442674208257,"Bernal Heights"
"711767","NORTHERN",-122.442310947605,37.805767734218,"Marina"
"711782","BAYVIEW",-122.397668040476,37.7368659890584,"Bayview"
"711800","PARK",-122.445156824156,37.7778862584347,"Western Addition"
"711814","NORTHERN",-122.441035342886,37.8038549082201,"Marina"
"711890","BAYVIEW",-122.411014604472,37.7296868065689,"Excelsior"
"711904","TARAVAL",-122.482403858385,37.7354103238659,"Lakeshore"
"711941","PARK",-122.450852211627,37.7458259931906,"Twin Peaks"
"711948","CENTRAL",-122.400061889052,37.7936939163091,"Financial District"
"711968","CENTRAL",-122.419087676753,37.8078015516011,"North Beach"
"711976","INGLESIDE",-122.418203716736,37.7449143416463,"Bernal Heights"
"712028","SOUTHERN",-122.389849861179,37.7836093751533,"South of Market"
"712056","RICHMOND",-122.489289235005,37.7836875730538,"Seacliff"
"712064","TARAVAL",-122.490432558618,37.7386619859423,"Parkside"
"712066","INGLESIDE",-122.404803189971,37.711610945437,"Visitacion Valley"
"712071","RICHMOND",-122.476024492572,37.7785513464549,"Inner Richmond"
"712076","INGLESIDE",-122.424924313349,37.7263233526009,"Excelsior"
"712139","TARAVAL",-122.493751279661,37.7553486873799,"Outer Sunset"
"712170","BAYVIEW",-122.403051612844,37.7596170416516,"Potrero Hill"
"712175","RICHMOND",-122.458639957497,37.7780063857126,"Inner Richmond"
"712184","BAYVIEW",-122.408915056242,37.7314294346965,"Excelsior"
"712229","INGLESIDE",-122.406872949204,37.7463877447698,"Bernal Heights"
"712252","TARAVAL",-122.466861872339,37.7565339497774,"Inner Sunset"
"712278","CENTRAL",-122.411919767453,37.7972709943487,"Russian Hill"
"712288","CENTRAL",-122.406528400659,37.7969435022375,"Chinatown"
"712292","INGLESIDE",-122.431414331472,37.7466296499472,"Noe Valley"
"712299","RICHMOND",-122.455713574042,37.783977360415,"Presidio Heights"
"712312","TARAVAL",-122.465116324542,37.7622217873194,"Inner Sunset"
"712317","SOUTHERN",-122.401828910744,37.7872706521601,"Financial District"
"712390","BAYVIEW",-122.399679247871,37.7666952934423,"South of Market"
"712512","NORTHERN",-122.443762990675,37.7960362040095,"Marina"
"712551","TARAVAL",-122.454326033595,37.7178290678669,"Ocean View"
"712566","CENTRAL",-122.402384024418,37.7909700100177,"Financial District"
"712650","MISSION",-122.422258653489,37.7600497652854,"Mission"
"712678","PARK",-122.442764780978,37.7696601882399,"Haight Ashbury"
"712681","NORTHERN",-122.432736181429,37.7875342522476,"Western Addition"
"712718","BAYVIEW",-122.397297477883,37.7205909368032,"Bayview"
"712732","MISSION",-122.428616234006,37.7523808588155,"Noe Valley"
"712753","TARAVAL",-122.498425622053,37.7607552216056,"Outer Sunset"
"712885","BAYVIEW",-122.400636718432,37.7648971146658,"Potrero Hill"
"712911","SOUTHERN",-122.393185851708,37.7932304135819,"Financial District"
"712925","NORTHERN",-122.434558974681,37.7924709855946,"Pacific Heights"
"713104","INGLESIDE",-122.407012262427,37.7111906284039,"Visitacion Valley"
"713131","TARAVAL",-122.485436308096,37.7594529305455,"Outer Sunset"
"713151","MISSION",-122.4271680628,37.7629719845079,"Castro/Upper Market"
"713185","INGLESIDE",-122.423336920105,37.7277941699576,"Excelsior"
"713211","SOUTHERN",-122.39548121703,37.7880925564036,"Financial District"
"713222","MISSION",-122.413601459289,37.7589627679285,"Mission"
"713328","TARAVAL",-122.499626599095,37.7625670821017,"Outer Sunset"
"713396","PARK",-122.450273497899,37.7461944243144,"Twin Peaks"
"713420","TARAVAL",-122.507884647936,37.7481561288522,"Outer Sunset"
"713424","TARAVAL",-122.491018114299,37.7319735790765,"Lakeshore"
"713481","PARK",-122.462030867881,37.7642235223937,"Inner Sunset"
"713560","BAYVIEW",-122.387384766779,37.7348226408672,"Bayview"
"713561","BAYVIEW",-122.387693742972,37.7618280526859,"Potrero Hill"
"713684","PARK",-122.449122437358,37.7616467985412,"Haight Ashbury"
"713710","BAYVIEW",-122.385290221034,37.7307907401058,"Bayview"
"713730","RICHMOND",-122.498665705285,37.779452501178,"Outer Richmond"
"713845","BAYVIEW",-122.383134414999,37.7349785516278,"Bayview"
"713861","BAYVIEW",-122.403603269953,37.7249749430479,"Excelsior"
"713862","PARK",-122.450788014408,37.7723680142945,"Haight Ashbury"
"713896","TARAVAL",-122.500305164624,37.7569270205024,"Outer Sunset"
"713922","TARAVAL",-122.467123217705,37.7602626969186,"Inner Sunset"
"713975","INGLESIDE",-122.433854396023,37.7303277362822,"Outer Mission"
"714031","CENTRAL",-122.40358223031,37.7884262718682,"Financial District"
"714032","PARK",-122.453516353522,37.7643951638762,"Inner Sunset"
"714037","NORTHERN",-122.42852312933,37.770918650839,"Western Addition"
"714060","MISSION",-122.423346169909,37.7687465178721,"Mission"
"714293","RICHMOND",-122.504158314964,37.7811228064133,"Seacliff"
"714359","TARAVAL",-122.479185138647,37.7163757054091,"Lakeshore"
"714415","INGLESIDE",-122.44041622667,37.7172459880403,"Outer Mission"
"714458","BAYVIEW",-122.383433948798,37.7297381450296,"Bayview"
"714493","INGLESIDE",-122.428805928535,37.7427634833985,"Noe Valley"
"714521","INGLESIDE",-122.426913630341,37.7251508497335,"Excelsior"
"714563","RICHMOND",-122.438963311175,37.7892067223644,"Pacific Heights"
"714627","CENTRAL",-122.404682312593,37.7981187904935,"North Beach"
"714639","INGLESIDE",-122.433186614115,37.7196805395571,"Excelsior"
"714650","BAYVIEW",-122.40007474465,37.7234469296051,"Bayview"
"714664","BAYVIEW",-122.418902300749,37.7276275013855,"Excelsior"
"714731","INGLESIDE",-122.44343133643,37.7169710306139,"Outer Mission"
"714757","INGLESIDE",-122.417870129751,37.7340212508747,"Bernal Heights"
"714759","BAYVIEW",-122.403174243937,37.760892376152,"Potrero Hill"
"714798","INGLESIDE",-122.442156907691,37.7109432492347,"Crocker Amazon"
"714823","BAYVIEW",-122.394639931999,37.7575605273965,"Potrero Hill"
"714830","BAYVIEW",-122.398945572203,37.7375898221201,"Bayview"
"714893","SOUTHERN",-122.394751181636,37.7944798289079,"Financial District"
"714944","TARAVAL",-122.469880957855,37.7389942387697,"West of Twin Peaks"
"715076","INGLESIDE",-122.432449401926,37.7276368082739,"Outer Mission"
"715083","MISSION",-122.428696976859,37.7532255924904,"Noe Valley"
"715090","BAYVIEW",-122.396091063593,37.7582953378489,"Potrero Hill"
"715132","BAYVIEW",-122.391032214862,37.756236773811,"Potrero Hill"
"715220","RICHMOND",-122.489951556993,37.7779215225994,"Outer Richmond"
"715256","INGLESIDE",-122.432915388447,37.712974188774,"Crocker Amazon"
"715264","TARAVAL",-122.477283970443,37.7504618301254,"Outer Sunset"
"715266","TARAVAL",-122.48462722976,37.7632298956992,"Outer Sunset"
"715460","MISSION",-122.424768824978,37.7478289152769,"Noe Valley"
"715475","INGLESIDE",-122.449176597616,37.722963362609,"Outer Mission"
"715495","SOUTHERN",-122.389420373806,37.7831935941329,"South of Market"
"715524","INGLESIDE",-122.419492648916,37.7423167318165,"Bernal Heights"
"715556","TARAVAL",-122.472734350021,37.7129265841961,"Lakeshore"
"715565","INGLESIDE",-122.436468268419,37.7224642385254,"Excelsior"
"715624","INGLESIDE",-122.427646116479,37.7212574332286,"Excelsior"
"715634","MISSION",-122.428435688519,37.7620859693424,"Castro/Upper Market"
"715672","CENTRAL",-122.405500663899,37.7900791337323,"Financial District"
"715690","MISSION",-122.416708154001,37.7684715664137,"Mission"
"715755","INGLESIDE",-122.436537965738,37.7304484730889,"Outer Mission"
"715783","MISSION",-122.421388526295,37.7480791107482,"Bernal Heights"
"715835","CENTRAL",-122.404617439309,37.793565483721,"Chinatown"
"715847","TARAVAL",-122.491762563094,37.7498786232288,"Outer Sunset"
"715877","NORTHERN",-122.421054311729,37.7756938836505,"Downtown/Civic Center"
"715892","INGLESIDE",-122.456583021249,37.7258073001284,"West of Twin Peaks"
"715904","TARAVAL",-122.463540790315,37.717931353479,"Ocean View"
"716010","MISSION",-122.44252147426,37.7481831465119,"Noe Valley"
"716014","TARAVAL",-122.482769399161,37.7520920120493,"Outer Sunset"
"716099","INGLESIDE",-122.423424101865,37.7193909000116,"Excelsior"
"716186","TARAVAL",-122.494689398106,37.7534346556459,"Outer Sunset"
"716200","PARK",-122.431115159317,37.7667970313265,"Castro/Upper Market"
"716225","BAYVIEW",-122.388488895361,37.7495430888514,"Bayview"
"716262","RICHMOND",-122.453769445823,37.7882261329072,"Presidio Heights"
"716279","BAYVIEW",-122.373894389578,37.7309368356332,"Bayview"
"716366","MISSION",-122.431559682658,37.7482287313819,"Noe Valley"
"716377","TARAVAL",-122.496702190286,37.7514749417336,"Outer Sunset"
"716391","NORTHERN",-122.434406860713,37.8000522178112,"Marina"
"716417","INGLESIDE",-122.435769225149,37.7455500653392,"Noe Valley"
"716589","BAYVIEW",-122.406515437048,37.7340174392034,"Excelsior"
"716603","BAYVIEW",-122.388688712404,37.7617681628911,"Potrero Hill"
"716653","TARAVAL",-122.486511077736,37.7594046037198,"Outer Sunset"
"716715","RICHMOND",-122.502669851641,37.7754673758504,"Outer Richmond"
"716716","TARAVAL",-122.487607695271,37.7443959073579,"Parkside"
"716765","PARK",-122.449647662928,37.7696619195897,"Haight Ashbury"
"716828","CENTRAL",-122.416137426268,37.8014794620627,"Russian Hill"
"716958","CENTRAL",-122.396773708767,37.7954664097802,"Financial District"
"716996","MISSION",-122.426166896073,37.7671045881283,"Mission"
"717006","MISSION",-122.421499378967,37.7669618129397,"Mission"
"717009","CENTRAL",-122.4134175185,37.7879566734431,"Downtown/Civic Center"
"717012","INGLESIDE",-122.439349078014,37.7227327467584,"Outer Mission"
"717019","INGLESIDE",-122.420856716348,37.7402205692419,"Bernal Heights"
"717023","NORTHERN",-122.42655079821,37.7778621537785,"Western Addition"
"717208","TARAVAL",-122.477967578896,37.7448218275887,"Parkside"
"717223","RICHMOND",-122.512426062391,37.7771389548905,"Seacliff"
"717279","BAYVIEW",-122.388004140167,37.7553898296742,"Potrero Hill"
"717331","RICHMOND",-122.438020927292,37.7845304743142,"Western Addition"
"717380","TARAVAL",-122.48948738134,37.7405678681264,"Parkside"
"717504","TENDERLOIN",-122.408944391769,37.7862958832896,"Downtown/Civic Center"
"717505","INGLESIDE",-122.441400978972,37.719864092106,"Outer Mission"
"717521","PARK",-122.435398682784,37.7649247900518,"Castro/Upper Market"
"717526","TARAVAL",-122.476838375135,37.7311141756891,"Lakeshore"
"717541","MISSION",-122.427972178224,37.7572919213555,"Castro/Upper Market"
"717577","TARAVAL",-122.485306866537,37.7575871754308,"Outer Sunset"
"717596","TARAVAL",-122.479943360669,37.7578229909804,"Outer Sunset"
"717759","BAYVIEW",-122.400900927459,37.7396596876409,"Bayview"
"717808","CENTRAL",-122.406432560245,37.7988733731756,"North Beach"
"717823","TARAVAL",-122.477017344718,37.7208100203961,"Lakeshore"
"717870","RICHMOND",-122.497319168233,37.7757119833783,"Outer Richmond"
"717891","INGLESIDE",-122.446776748774,37.7142567305954,"Outer Mission"
"717911","INGLESIDE",-122.413600100227,37.7149871846474,"Visitacion Valley"
"717954","TARAVAL",-122.496981370223,37.7402378209573,"Parkside"
"717960","INGLESIDE",-122.425035375031,37.7335487378364,"Bernal Heights"
"717985","SOUTHERN",-122.392845456831,37.78245706777,"South of Market"
"718004","BAYVIEW",-122.38449207867,37.7193147319307,"Bayview"
"718031","NORTHERN",-122.441902639389,37.795319693052,"Pacific Heights"
"718186","CENTRAL",-122.416102981752,37.7911571593103,"Nob Hill"
"718214","TARAVAL",-122.476164369636,37.7505108267512,"Outer Sunset"
"718239","INGLESIDE",-122.42013193878,37.7465750465119,"Bernal Heights"
"718286","TARAVAL",-122.472875555363,37.7267833289978,"Lakeshore"
"718291","INGLESIDE",-122.429652486304,37.724345115297,"Excelsior"
"718306","NORTHERN",-122.433407437611,37.7784228998645,"Western Addition"
"718409","PARK",-122.449297598679,37.7625201756748,"Haight Ashbury"
"718455","BAYVIEW",-122.397937174461,37.7219762810966,"Bayview"
"718479","RICHMOND",-122.443941379049,37.7885698759266,"Pacific Heights"
"718493","BAYVIEW",-122.38905499702,37.7159014233662,"Bayview"
"718638","NORTHERN",-122.433000887727,37.7931200879098,"Pacific Heights"
"718766","RICHMOND",-122.47495643079,37.7786022073232,"Inner Richmond"
"718797","PARK",-122.442685459357,37.7527348724745,"Noe Valley"
"718853","TARAVAL",-122.466173545769,37.723270705372,"Ocean View"
"718892","RICHMOND",-122.472709530546,37.778703006731,"Inner Richmond"
"718949","RICHMOND",-122.48539598738,37.7743860850774,"Outer Richmond"
"718969","BAYVIEW",-122.387457937206,37.7490065243715,"Bayview"
"718971","SOUTHERN",-122.390860153303,37.7844117511252,"South of Market"
"718980","MISSION",-122.433929516792,37.7496951850386,"Noe Valley"
"719077","TARAVAL",-122.4591712222,37.7322280796245,"West of Twin Peaks"
"719110","TARAVAL",-122.500054591064,37.7382380848839,"Parkside"
"719117","TARAVAL",-122.478983576467,37.7208841365498,"Lakeshore"
"719133","INGLESIDE",-122.436680923979,37.7254494242616,"Outer Mission"
"719151","BAYVIEW",-122.387397081837,37.7315066974187,"Bayview"
"719205","RICHMOND",-122.47709954467,37.7785031056041,"Inner Richmond"
"719243","BAYVIEW",-122.3898612738,37.7540003448268,"Potrero Hill"
"719313","INGLESIDE",-122.436447441028,37.723788610927,"Outer Mission"
"719336","INGLESIDE",-122.428979413506,37.7363877465848,"Glen Park"
"719417","SOUTHERN",-122.406166691403,37.7789434104869,"South of Market"
"719426","RICHMOND",-122.506685503146,37.7715395949594,"Golden Gate Park"
"719473","BAYVIEW",-122.399124452118,37.7405288910762,"Bayview"
"719498","INGLESIDE",-122.448980468574,37.7405416196141,"West of Twin Peaks"
"719501","BAYVIEW",-122.398584066863,37.7315634062618,"Bayview"
"719520","NORTHERN",-122.432581960193,37.799367941601,"Marina"
"719557","SOUTHERN",-122.403409597606,37.7698077952546,"South of Market"
"719565","INGLESIDE",-122.414212050804,37.7359308676192,"Bernal Heights"
"719628","TARAVAL",-122.467187483724,37.7413892980632,"West of Twin Peaks"
"719646","CENTRAL",-122.414386510369,37.7927837383376,"Nob Hill"
"719674","BAYVIEW",-122.387375448702,37.7442611847282,"Bayview"
"719807","INGLESIDE",-122.408884916536,37.7396816949528,"Bernal Heights"
"719956","MISSION",-122.412612517992,37.7600611065841,"Mission"
"720095","INGLESIDE",-122.436673042804,37.7340392585188,"Glen Park"
"720124","RICHMOND",-122.469494730932,37.7788474064133,"Inner Richmond"
"720159","PARK",-122.437558003832,37.7690426737064,"Castro/Upper Market"
"720185","MISSION",-122.428051707652,37.7580899767832,"Castro/Upper Market"
"720192","RICHMOND",-122.493446097993,37.781625817246,"Seacliff"
"720228","CENTRAL",-122.398885362047,37.793844719511,"Financial District"
"720254","NORTHERN",-122.418904741348,37.781703430168,"Downtown/Civic Center"
"720326","INGLESIDE",-122.433276116434,37.7124395113017,"Crocker Amazon"
"720365","MISSION",-122.427048581356,37.7476955142352,"Noe Valley"
"720419","TARAVAL",-122.466163337139,37.7117069207976,"Ocean View"
"720486","SOUTHERN",-122.389322527918,37.783271293663,"South of Market"
"720563","TARAVAL",-122.504330609859,37.7530101139206,"Outer Sunset"
"720600","TARAVAL",-122.474232354425,37.726886334334,"Lakeshore"
"720623","BAYVIEW",-122.383639115854,37.7366048971919,"Bayview"
"720633","BAYVIEW",-122.393851319985,37.7653057455421,"Potrero Hill"
"720648","INGLESIDE",-122.441875049315,37.7190816366737,"Outer Mission"
"720710","INGLESIDE",-122.425478951559,37.7202325556914,"Excelsior"
"720723","PARK",-122.443311949575,37.770469754859,"Haight Ashbury"
"720726","CENTRAL",-122.401228030975,37.7935432687339,"Financial District"
"720731","CENTRAL",-122.423848813736,37.8062214269408,"Russian Hill"
"720733","TARAVAL",-122.47299020197,37.7150100010678,"Lakeshore"
"720892","SOUTHERN",-122.402672983604,37.7734730741562,"South of Market"
"720928","TARAVAL",-122.486245450996,37.7556814488335,"Outer Sunset"
"721011","RICHMOND",-122.447517523095,37.7810694335218,"Western Addition"
"721048","BAYVIEW",-122.388917741535,37.7205635362062,"Bayview"
"721094","RICHMOND",-122.439331930956,37.7914247814318,"Pacific Heights"
"721271","PARK",-122.452233330402,37.7628424240427,"Inner Sunset"
"721307","TARAVAL",-122.469796495726,37.7142805654535,"Ocean View"
"721369","TARAVAL",-122.481276858407,37.7615089787344,"Outer Sunset"
"721418","PARK",-122.442229820296,37.7627000325609,"Castro/Upper Market"
"721419","INGLESIDE",-122.419605281357,37.7350272835088,"Bernal Heights"
"721424","NORTHERN",-122.43821218192,37.7938476305972,"Pacific Heights"
"721447","INGLESIDE",-122.425794446593,37.7342780065234,"Bernal Heights"
"721459","INGLESIDE",-122.415963018203,37.7089961481147,"Visitacion Valley"
"721489","TARAVAL",-122.495238510625,37.7459261200121,"Parkside"
"721591","BAYVIEW",-122.400954433989,37.7352610015581,"Bayview"
"721627","TARAVAL",-122.494702918338,37.7459489223626,"Parkside"
"721645","CENTRAL",-122.417032799931,37.7975423340237,"Russian Hill"
"721717","TARAVAL",-122.492935604534,37.7591203377809,"Outer Sunset"
"721718","CENTRAL",-122.410436716219,37.7899498165656,"Downtown/Civic Center"
"721770","NORTHERN",-122.426379263168,37.8020707508446,"Marina"
"721915","TENDERLOIN",-122.408495498926,37.7844517368889,"Downtown/Civic Center"
"721933","TARAVAL",-122.483525432242,37.7344950433693,"Lakeshore"
"722006","SOUTHERN",-122.397883333654,37.7733906026559,"South of Market"
"722028","BAYVIEW",-122.400788776566,37.71201641769,"Visitacion Valley"
"722055","INGLESIDE",-122.43323148932,37.7239320800053,"Excelsior"
"722140","TARAVAL",-122.491864301617,37.759168664737,"Outer Sunset"
"722141","INGLESIDE",-122.447056986885,37.7135809006498,"Outer Mission"
"722159","TARAVAL",-122.491052094552,37.7629457326127,"Outer Sunset"
"722162","INGLESIDE",-122.40676718644,37.7139030760435,"Visitacion Valley"
"722177","INGLESIDE",-122.434731478788,37.7161912704514,"Excelsior"
"722193","RICHMOND",-122.499455324363,37.7756153381975,"Outer Richmond"
"722210","BAYVIEW",-122.394482114859,37.729528041672,"Bayview"
"722243","TARAVAL",-122.490653864418,37.7647633275544,"Outer Sunset"
"722247","INGLESIDE",-122.422853904341,37.7383997397333,"Bernal Heights"
"722310","CENTRAL",-122.408724335873,37.7898539383624,"Downtown/Civic Center"
"722332","INGLESIDE",-122.45749859651,37.7410047465423,"West of Twin Peaks"
"722392","TARAVAL",-122.447749348286,37.7211547488314,"Ocean View"
"722410","INGLESIDE",-122.448865497028,37.7315417594271,"Outer Mission"
"722414","BAYVIEW",-122.396858750652,37.7313137574871,"Bayview"
"722416","MISSION",-122.439390355507,37.749363710965,"Noe Valley"
"722525","BAYVIEW",-122.408044610541,37.7251420755218,"Excelsior"
"722527","NORTHERN",-122.427083705844,37.7971999610454,"Marina"
"722536","MISSION",-122.439414596612,37.7614251137812,"Castro/Upper Market"
"722551","PARK",-122.444524815353,37.7663046298045,"Haight Ashbury"
"722790","INGLESIDE",-122.44518357127,37.715612579822,"Outer Mission"
"722856","MISSION",-122.418556548671,37.7683590886076,"Mission"
"722876","NORTHERN",-122.437432317245,37.8030955752424,"Marina"
"722884","INGLESIDE",-122.406388718739,37.7436392212781,"Bernal Heights"
"722951","TARAVAL",-122.474492434831,37.7412321401095,"Parkside"
"723015","INGLESIDE",-122.454204327031,37.7439849318308,"West of Twin Peaks"
"723074","SOUTHERN",-122.408383373137,37.7763172146026,"South of Market"
"723148","CENTRAL",-122.415006296611,37.7958776753135,"Nob Hill"
"723297","BAYVIEW",-122.40074748914,37.7610940837105,"Potrero Hill"
"723477","INGLESIDE",-122.43168567289,37.731651631468,"Outer Mission"
"723548","CENTRAL",-122.409055216327,37.8081099572953,"North Beach"
"723561","INGLESIDE",-122.410016457945,37.7246266616713,"Excelsior"
"723566","RICHMOND",-122.495309268632,37.7776743867089,"Outer Richmond"
"723571","MISSION",-122.422956641129,37.7616178611829,"Mission"
"723589","RICHMOND",-122.477363538918,37.7660604767645,"Golden Gate Park"
"723613","INGLESIDE",-122.420225213477,37.7350583856784,"Bernal Heights"
"723622","BAYVIEW",-122.386619373228,37.7324670578791,"Bayview"
"723740","TARAVAL",-122.473553877335,37.7431432692606,"Parkside"
"723837","INGLESIDE",-122.407735367388,37.7095911880434,"Visitacion Valley"
"723844","CENTRAL",-122.417183191547,37.7961921780528,"Nob Hill"
"723852","SOUTHERN",-122.403329153305,37.7819284423625,"South of Market"
"723878","TARAVAL",-122.465236320688,37.7396837661238,"West of Twin Peaks"
"723912","TARAVAL",-122.507157819778,37.7472702497419,"Outer Sunset"
"724036","TARAVAL",-122.462623051686,37.7165704166066,"Ocean View"
"724038","INGLESIDE",-122.437804110635,37.7149403429704,"Excelsior"
"724058","SOUTHERN",-122.394536050854,37.7749311556455,"South of Market"
"724069","NORTHERN",-122.433660058577,37.7963671209188,"Pacific Heights"
"724114","CENTRAL",-122.418804679543,37.7994852581425,"Russian Hill"
"724117","RICHMOND",-122.509433074383,37.7798490758555,"Outer Richmond"
"724205","NORTHERN",-122.437584575627,37.7994360902168,"Marina"
"724234","TARAVAL",-122.478093282991,37.7466849071231,"Parkside"
"724238","BAYVIEW",-122.40274228412,37.7342776938057,"Bayview"
"724249","MISSION",-122.425692271407,37.7574308315715,"Castro/Upper Market"
"724252","MISSION",-122.43179504726,37.7506284418372,"Noe Valley"
"724340","BAYVIEW",-122.401835536458,37.7571204982196,"Potrero Hill"
"724349","INGLESIDE",-122.431023283531,37.7426310241212,"Noe Valley"
"724414","MISSION",-122.433697615601,37.7472981674895,"Noe Valley"
"724456","TARAVAL",-122.471584267482,37.7141517632885,"Ocean View"
"724458","PARK",-122.46378361575,37.758535617262,"Inner Sunset"
"724475","NORTHERN",-122.43742429927,37.7982776199425,"Marina"
"724480","SOUTHERN",-122.400026120498,37.7705161444949,"South of Market"
"724640","BAYVIEW",-122.417906071235,37.7278882012916,"Excelsior"
"724758","INGLESIDE",-122.427924035709,37.7312872947088,"Excelsior"
"724783","MISSION",-122.406307323951,37.7632535344236,"Mission"
"724822","TARAVAL",-122.462078724395,37.7461230637532,"West of Twin Peaks"
"724927","PARK",-122.464041427666,37.7622671733097,"Inner Sunset"
"724952","TARAVAL",-122.452173943432,37.7141042228015,"Outer Mission"
"724954","PARK",-122.458879410363,37.7653032968384,"Inner Sunset"
"724956","BAYVIEW",-122.398074753648,37.7300388291614,"Bayview"
"724962","SOUTHERN",-122.404216808653,37.7747034828767,"South of Market"
"724995","TARAVAL",-122.493538111834,37.736703079649,"Parkside"
"725005","RICHMOND",-122.449270249196,37.7846856432993,"Presidio Heights"
"725018","SOUTHERN",-122.388088570227,37.7818548603716,"South of Market"
"725047","RICHMOND",-122.4725886593,37.7844461444265,"Inner Richmond"
"725050","INGLESIDE",-122.415016528397,37.7421835426246,"Bernal Heights"
"725068","INGLESIDE",-122.439079823698,37.7117493612631,"Crocker Amazon"
"725074","TARAVAL",-122.505255028185,37.7354741289693,"Lakeshore"
"725124","RICHMOND",-122.488740042992,37.776104252067,"Outer Richmond"
"725188","SOUTHERN",-122.405484093498,37.7855431181241,"Financial District"
"725395","INGLESIDE",-122.451095678133,37.733437548685,"Outer Mission"
"725414","CENTRAL",-122.409193904623,37.8004438750824,"North Beach"
"725444","RICHMOND",-122.460796832365,37.7773799393265,"Inner Richmond"
"725466","BAYVIEW",-122.414777160782,37.7247059538097,"Excelsior"
"725489","INGLESIDE",-122.419566696614,37.7450596289508,"Bernal Heights"
"725552","NORTHERN",-122.429990473317,37.7948944610261,"Pacific Heights"
"725604","BAYVIEW",-122.400268878389,37.7610683588958,"Potrero Hill"
"725615","MISSION",-122.406758995802,37.7487672272792,"Mission"
